ts_code,name,一二级行业,细分行业,地区,上市日期,流通市值,3日成交额,总金额,AB股总市值,交易代码,涨幅%,净益率%,活跃度,股息率%,现价,涨跌,买价,卖价,总量,现量,涨速%,换手%,今开,最高,最低,昨收,60日涨幅%,市盈(动),量比,振幅%,均价,内盘,外盘,内外比,买量,卖量,未匹配量,委比%,量涨速%,短换手%,2分钟金额,主力净额,主力净比%,昨成交额,开盘金额,开盘抢筹%,开盘昨比%,开盘换手Z,竞价涨停买,竞价量比,封成比,封单额,流通股(亿),强弱度%,连涨天,昨涨幅%,3日涨幅%,20日涨幅%,年初至今%,年涨停天,流通股本Z,换手Z,流通市值Z,市值增减,市盈(TTM),市盈(静),近日指标提示,短期形态,中期形态,长期形态,开盘%,最高%,最低%,均涨幅%,回头波%,攻击波%,财务更新,总股本(亿),B/A股(亿),H股(亿),总资产(亿),净资产(亿),少数股权(亿),资产负债率%,流动资产(亿),固定资产(亿),无形资产(亿),流动负债(亿),货币资金(亿),存货(亿),应收账款(亿),合同负债(亿),资本公积金(亿),营业收入(亿),营业成本(亿),营业利润(亿),投资收益(亿),利润总额(亿),税后利润(亿),净利润(亿),扣非净利润(亿),未分利润(亿),经营现金流(亿),总现金流(亿),股东人数,人均持股,人均市值,利润同比%,收入同比%,市净率,市现率,市销率,每股收益,每股净资,每股公积,每股未分配,每股现金流,权益比%,毛利率%,营业利润率%,净利润率%,研发费用(亿),员工人数,自选日,自选价,自选收益%
159992,创新药ETF,,CS创新药,银华基金,20200410,--  ,177095.03,46890.36,        100.68亿,159992,-2.03,--  ,3242,0,0.724,-0.015,0.724,0.725,6377354,62695,-0.27,4.59,0.737,0.742,0.724,0.739,16.21,--  ,0.61,2.44,0.735,3523009,2854345,1.23,74019,18145,--  ,2.41,1.35,0.13,453.91,0,0,68581.55,--  ,0.14,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.59,-3,-3.15,-6.34,-0.55,-12.24,0,--  ,--  ,--  ,         -2.09亿,--  ,--  ,-- -- ,10,12,9,-0.27,0.41,-2.03,-0.54,-2.43,0,20241114,139.06,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,0.76,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
561910,电池ETF,,CS电池,招商基金,20210812,--  ,13899.24,5086.67,          5.41亿,561910,-3.8,--  ,1586,0,0.531,-0.021,0.532,0.533,944551,735,-0.18,9.28,0.547,0.552,0.529,0.552,39.01,--  ,0.86,4.17,0.539,605684,338867,1.79,495,1595,--  ,49.05,0.79,0.15,31.36,0,0,4335.87,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.35,-2,-2.99,-6.51,6.63,9.71,0,--  ,--  ,--  ,         -0.21亿,--  ,--  ,MACD死叉,12,2,13,-0.91,0,-4.17,-2.36,-3.8,0.38,20241114,10.18,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,0.57,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159997,电子ETF,,CS电子,天弘基金,20200320,--  ,13384.66,4139.73,         14.30亿,159997,-3.45,--  ,1148,0,1.118,-0.04,1.117,1.118,361221,322,-0.08,2.82,1.147,1.16,1.117,1.158,35.68,--  ,0.97,3.71,1.146,210650,150571,1.4,506,1405,--  ,-35.65,1.85,0.11,3.6,0,0,3515.65,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.84,-4,-3.74,-7.22,3.04,23.4,0,--  ,--  ,--  ,         -0.51亿,--  ,--  ,-- -- ,8,6,6,-0.95,0.17,-3.54,-1.04,-3.62,0.09,20241114,12.79,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1.2,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159998,计算机ETF,,CS计算机,天弘基金,20200413,--  ,57574.27,17028.25,         20.03亿,159998,-3.47,--  ,1685,0,0.919,-0.033,0.919,0.92,1782156,10060,-0.21,8.18,0.95,0.971,0.919,0.952,57.09,--  ,1.22,5.46,0.955,928363,853793,1.09,3652,1826,--  ,30.56,0.43,0.07,92.45,0,0,17650.6,--  ,-0.1,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.85,-2,-4.32,-6.61,11.8,16.18,0,--  ,--  ,--  ,         -0.72亿,--  ,--  ,MACD死叉,8,2,11,-0.21,2,-3.47,0.32,-5.36,0,20241114,21.79,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.92,0,0,0.000㈣,0.99,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159819,人工智能ETF,,CS人工智,易方达基金,20200923,--  ,220862.18,55601.48,         68.87亿,159819,-3.06,--  ,4137,0,0.918,-0.029,0.918,0.919,5904564,59262,-0.21,7.87,0.945,0.962,0.917,0.947,41.89,--  ,0.84,4.75,0.942,2934751,2969813,0.99,20183,203,--  ,75.02,1.53,0.25,544.03,0,0,61326.78,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.45,-2,-4.34,-4.57,3.96,22.56,0,--  ,--  ,--  ,         -2.18亿,--  ,--  ,MACD死叉,12,2,2,-0.21,1.58,-3.17,-0.53,-4.57,0.11,20241114,75.02,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,0.99,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
512290,生物医药ETF,,CS生医,国泰基金,20190520,--  ,42398.79,12767.1,         42.90亿,512290,-2.06,--  ,2042,0,0.952,-0.02,0.952,0.953,1326604,90,-0.09,2.94,0.97,0.975,0.952,0.972,14.84,--  ,0.7,2.37,0.962,735183,591421,1.24,1614,928,--  ,24.83,0.91,0.06,120.26,0,0,14299.86,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.6,-3,-3.09,-6.03,-0.52,-16.64,0,--  ,--  ,--  ,         -0.90亿,--  ,--  ,-- -- ,10,2,13,-0.21,0.31,-2.06,-1.03,-2.36,0,20241114,45.06,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,1,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159736,饮食ETF,,CS食品饮,天弘基金,20210927,--  ,4628.01,1744.85,         51.73亿,159736,-0.93,--  ,434,0,0.749,-0.007,0.748,0.749,230619,345,0,0.33,0.751,0.764,0.748,0.756,19.46,--  ,0.76,2.12,0.757,144663,85956,1.68,12,688,--  ,1.01,0.26,0,2.58,0,0,1403.8,--  ,0.13,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.69,-6,-1.31,-2.48,6.85,-1.58,0,--  ,--  ,--  ,         -0.48亿,--  ,--  ,MACD死叉,12,2,11,-0.66,1.06,-1.06,0.13,-1.96,0.13,20241114,69.06,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,0.77,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516910,物流ETF,,CS物流,富国基金,20210611,--  ,5126.96,1536.81,          0.72亿,516910,0.09,--  ,302,0,1.057,0.001,1.056,1.057,144337,563,0,21.18,1.051,1.07,1.051,1.056,16.15,--  ,0.83,1.8,1.065,66790,77547,0.86,858,5977,--  ,-29.03,0.33,0.15,0,0,0,1674.28,--  ,0.1,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.55,1,-2.4,-1.95,3.73,19.3,0,--  ,--  ,--  ,          0.00亿,--  ,--  ,-- -- ,8,5,2,-0.47,1.33,-0.47,0.85,-1.21,0.57,20241114,0.68,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,1.08,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
562800,稀有金属ETF,,CS稀金属,嘉实基金,20210927,--  ,17495.88,4648.96,          8.73亿,562800,-3.41,--  ,1533,0,0.538,-0.019,0.537,0.538,850622,140,0.19,5.24,0.553,0.556,0.537,0.557,34.16,--  ,0.66,3.41,0.547,471098,379524,1.24,1468,6069,--  ,26.51,0.8,0.09,33.86,0,0,5494.84,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.96,-2,-4.79,-7.08,12.32,4.47,0,--  ,--  ,--  ,         -0.31亿,--  ,--  ,MACD死叉,8,2,11,-0.72,-0.18,-3.59,-1.8,-3.24,0.19,20241114,16.23,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.92,0,0,0.000㈣,0.58,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
562900,现代农业ETF,,CS现代农,易方达基金,20211213,--  ,2242.66,693.48,          0.66亿,562900,-1.74,--  ,228,0,0.736,-0.013,0.735,0.738,93124,3,-0.13,10.38,0.747,0.751,0.736,0.749,5.6,--  ,0.79,2,0.745,49691,43433,1.14,3200,3176,--  ,2.55,2.46,0.52,2.5,0,0,720.61,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.28,-6,-2.35,-5.04,4.55,-6.84,0,--  ,--  ,--  ,         -0.01亿,--  ,--  ,-- -- ,5,11,11,-0.27,0.27,-1.74,-0.53,-2,0,20241113,0.9,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.96,0,0,0.000㈣,0.77,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
515650,消费50ETF,,CS消费50,富国基金,20191111,--  ,22822.11,10071.44,         21.44亿,515650,-1.1,--  ,1483,0,1.171,-0.013,1.17,1.171,854401,1,0,4.67,1.184,1.188,1.166,1.184,16.29,--  ,0.94,1.86,1.179,598097,256304,2.33,2957,2410,--  ,65.71,0.44,0.04,22.8,0,0,5914.86,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.36,-3,-0.92,-2.09,0.52,9.24,0,--  ,--  ,--  ,         -0.24亿,--  ,--  ,-- -- ,10,14,13,0,0.34,-1.52,-0.42,-1.43,0.43,20241114,18.31,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,1.2,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
515030,新能源车ETF,,CS新能车,华夏基金,20200304,--  ,144392.83,40888.44,         47.77亿,515030,-3.5,--  ,2772,0,1.268,-0.046,1.267,1.268,3140539,1,-0.23,8.34,1.307,1.313,1.266,1.314,39.96,--  ,1.14,3.58,1.302,1132895,2007644,0.56,692,14,--  ,20.1,0.62,0.11,192.57,0,0,36944.82,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.05,-2,-3.81,-7.04,8.56,6.47,0,--  ,--  ,--  ,         -1.73亿,--  ,--  ,MACD死叉,8,6,11,-0.53,-0.08,-3.65,-0.91,-3.43,0.16,20241114,37.67,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1.37,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516820,医疗创新ETF,,CS医药创新,平安大华基金,20210701,--  ,35273.23,16351.97,         14.94亿,516820,-2.2,--  ,2718,0,0.355,-0.008,0.354,0.355,4550123,83,0.28,10.81,0.362,0.364,0.354,0.363,17.16,--  ,1.62,2.75,0.359,1476191,3073932,0.48,2864,4115,--  ,38.14,1.02,0.23,219.26,0,0,9064.04,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.75,-3,-3.46,-7.07,0.85,-13.2,0,--  ,--  ,--  ,         -0.34亿,--  ,--  ,-- -- ,10,2,11,-0.28,0.28,-2.48,-1.1,-2.47,0.28,20241114,42.08,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,0.38,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
512650,长三角ETF,,CS长三角,汇添富基金,20191025,--  ,1389.17,404.06,          3.84亿,512650,-1.97,--  ,68,0,0.997,-0.02,0.995,0.997,39921,1,-0.19,1.04,1.021,1.021,0.997,1.017,22.93,--  ,0.39,2.36,1.012,17465,22456,0.78,2600,2700,--  ,0.02,0.01,0,0.11,0,0,448.67,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.51,-2,-2.02,-3.95,2.05,13.55,0,--  ,--  ,--  ,         -0.08亿,--  ,--  ,-- -- ,12,6,2,0.39,0.39,-1.97,-0.49,-2.35,0,20241113,3.85,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.96,0,0,0.000㈣,1.04,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
515250,智能汽车ETF,,CS智汽车,富国基金,20210108,--  ,14733.8,2941.15,          6.68亿,515250,-2.51,--  ,992,0,0.97,-0.025,0.97,0.971,297218,20,0,4.31,0.987,1.002,0.969,0.995,37.01,--  ,0.54,3.32,0.99,142736,154482,0.92,35,3200,--  ,-9.2,0.37,0.03,2.44,0,0,6901.99,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.06,-3,-4.05,-6.81,6.36,13.32,0,--  ,--  ,--  ,         -0.17亿,--  ,--  ,MACD死叉,12,8,3,-0.8,0.7,-2.61,-0.5,-3.19,0.1,20241114,6.89,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.94,0,0,0.000㈣,1.03,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
515920,智能消费ETF,,CS智消费,博时基金,20210120,--  ,3104.24,402.35,          2.05亿,515920,-1.93,--  ,150,0,0.866,-0.017,0.864,0.868,45718,59,0.12,1.93,0.883,0.89,0.864,0.883,32.62,--  ,0.49,2.94,0.88,26476,19242,1.38,71,3100,--  ,-11.55,0.96,0.04,0.55,0,0,465.83,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.47,-2,-2.97,-4.42,2.12,23.19,0,--  ,--  ,--  ,         -0.04亿,--  ,--  ,-- -- ,8,6,6,0,0.79,-2.15,-0.34,-2.7,0.23,20241114,2.37,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,0.91,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516720,ESGETF,,ESG 120策略,浦银安盛基金,20210813,--  ,1572.89,475.06,          0.31亿,516720,-1.78,--  ,73,0,0.884,-0.016,0.884,0.885,53218,3461,0,15.28,0.898,0.898,0.884,0.9,17.71,--  ,1.65,1.56,0.893,31740,21478,1.48,1,3000,--  ,-1.66,0,0,0,0,0,500.86,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.32,-2,-1.53,-2.1,-0.56,16.62,0,--  ,--  ,--  ,         -0.01亿,--  ,--  ,-- -- ,12,6,12,-0.22,-0.22,-1.78,-0.78,-1.56,0,20241114,0.35,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.97,0,0,0.000㈣,0.91,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159717,ESGETF,,ESG 300,鹏华基金,20210929,--  ,1605.14,583.75,          0.90亿,159717,-1.65,--  ,218,0,0.893,-0.015,0.893,0.909,64741,1500,0,6.45,0.916,0.916,0.893,0.908,19.07,--  ,0.97,2.53,0.902,32699,32042,1.02,20,22,--  ,-88.62,0,0,0,0,0,379.14,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.96,-2,-1.73,-3.03,0.9,15.52,0,--  ,--  ,--  ,         -0.02亿,--  ,--  ,-- -- ,12,6,3,0.88,0.88,-1.65,-0.66,-2.51,0,20241114,1,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.96,0,0,0.000㈣,0.93,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
510770,G60创新ETF,,G60成指,申万菱信基金,20210928,--  ,1914.34,735.05,          0.30亿,510770,-3.56,--  ,217,0,0.596,-0.022,0.589,0.598,121724,46,-0.32,24.29,0.608,0.615,0.589,0.618,39.91,--  ,0.91,4.21,0.604,81730,39994,2.04,194,337,--  ,-57.59,0.31,0.16,0.69,0,0,627.29,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.11,-3,-3.74,-8.31,5.3,5.49,0,--  ,--  ,--  ,         -0.01亿,--  ,--  ,MACD死叉,8,6,11,-1.62,-0.49,-4.69,-2.27,-3.09,1.19,20241113,0.5,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,0.64,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
513140,港股金融ETF,,H300金融服务,华泰柏瑞基金,20230112,--  ,4693.89,1482.1,          0.42亿,513140,-0.27,--  ,213,0,1.127,-0.003,1.126,1.129,130961,70,-0.17,35.05,1.13,1.141,1.124,1.13,15.71,--  ,0.71,1.5,1.132,61143,69818,0.88,2506,2500,--  ,3,0.07,0.05,0,0,0,1187.84,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.19,-6,-0.88,-1.4,-2.93,23.44,0,--  ,--  ,--  ,         -0.00亿,--  ,--  ,平台整理,12,3,12,0,0.97,-0.53,0.18,-1.23,0.27,20241113,0.37,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.99,0,0,0.000㈣,1.14,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
512090,MSCIA股ETF易方达,,MSCI中国A股国际通,易方达基金,20180601,--  ,5597.31,1581.11,          4.54亿,512090,-1.62,--  ,201,0,1.58,-0.026,1.578,1.58,98871,6,0,3.44,1.605,1.609,1.579,1.606,19.88,--  ,0.94,1.87,1.599,48057,50814,0.95,500,3499,--  ,4.27,0.34,0.02,0.09,0,0,1696.13,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.17,-2,-1.95,-2.88,0.57,17.3,0,--  ,--  ,--  ,         -0.07亿,--  ,--  ,-- -- ,12,6,3,-0.06,0.19,-1.68,-0.44,-1.8,0.06,20241114,2.88,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.96,0,0,0.000㈣,1.64,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
562990,碳中和100ETF,,SEEE碳中和,易方达基金,20220719,--  ,5538.4,1610.27,         12.85亿,562990,-2.25,--  ,502,0,0.781,-0.018,0.78,0.781,203531,50,0,1.24,0.8,0.8,0.78,0.799,19.05,--  ,0.69,2.5,0.791,106032,97499,1.09,1177,2752,--  ,-9.67,0.17,0,1.31,0,0,1610.63,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.8,-2,-2.08,-3.57,2.63,16.39,0,--  ,--  ,--  ,         -0.30亿,--  ,--  ,-- -- ,12,6,2,0.13,0.13,-2.38,-1,-2.37,0.13,20241114,16.45,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.96,0,0,0.000㈣,0.82,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159748,创新药ETF富国,,SHS创新药,富国基金,20211203,--  ,2586.68,492.42,          2.62亿,159748,-1.44,--  ,160,0,0.548,-0.008,0.547,0.548,89171,41,0,1.86,0.556,0.557,0.547,0.556,15.61,--  ,0.48,1.8,0.552,35676,53495,0.67,2325,4879,--  ,8.26,1.54,0.06,0.22,0,0,1440.25,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.18,-3,-2.28,-5.19,-4.03,-12.88,0,--  ,--  ,--  ,         -0.04亿,--  ,--  ,-- -- ,1,10,11,0,0.18,-1.62,-0.72,-1.62,0.18,20241113,4.79,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.94,0,0,0.000㈣,0.58,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159856,互联网龙头ETF,,SHS互联网,工银瑞信基金,20210201,--  ,2518.29,780.39,          3.59亿,159856,-2.44,--  ,337,0,0.64,-0.016,0.64,0.641,119496,1306,0,2.13,0.657,0.666,0.64,0.656,50.59,--  ,0.89,3.96,0.653,81331,38165,2.13,3501,3410,--  ,-1.58,2.89,0.12,8.36,0,0,855.2,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.18,-2,-2.38,-4.05,5.44,30.88,0,--  ,--  ,--  ,         -0.09亿,--  ,--  ,-- -- ,12,6,2,0.15,1.52,-2.44,-0.46,-3.9,0,20241114,5.61,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,0.68,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159723,科技龙头ETF,,SHS科技龙头,汇添富基金,20211015,--  ,1110.41,311.69,          1.02亿,159723,-0.77,--  ,226,0,0.775,-0.006,0.774,0.775,39813,878,0,3.04,0.783,0.793,0.774,0.781,26.43,--  ,0.46,2.43,0.783,22583,17230,1.31,394,154,--  ,-14.29,4.76,0.28,6.8,0,0,411.39,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.85,-2,-3.22,-3.97,-1.4,19.97,0,--  ,--  ,--  ,         -0.01亿,--  ,--  ,-- -- ,12,12,2,0.26,1.54,-0.9,0.26,-2.27,0.13,20241113,1.31,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.96,0,0,0.000㈣,0.81,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
517880,品牌消费ETF,,SHS品牌消费50,华泰柏瑞基金,20211201,--  ,1680.63,645.31,          0.41亿,517880,-0.57,--  ,89,0,0.867,-0.005,0.866,0.867,74179,100,0,15.67,0.872,0.878,0.862,0.872,16.85,--  ,1.77,1.83,0.87,11817,62362,0.19,66,3000,--  ,20.41,0,0,0,0,0,915.87,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.88,-2,-1.25,-1.81,-1.92,15.14,0,--  ,--  ,--  ,         -0.00亿,--  ,--  ,空头排列,10,2,8,0,0.69,-1.15,-0.23,-1.25,0.58,20241113,0.47,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,0.88,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
517800,人工智能50ETF,,SHS人工智能50,方正富邦基金,20210826,--  ,3358.73,938.63,          1.55亿,517800,-2.31,--  ,490,0,0.718,-0.017,0.717,0.718,128268,36,-0.13,5.92,0.726,0.742,0.718,0.735,39.42,--  ,0.7,3.27,0.732,92710,35558,2.61,580,207,--  ,-4.86,0.61,0.08,1.99,0,0,1241.85,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.86,-2,-2.39,-3.88,2.72,23.79,0,--  ,--  ,--  ,         -0.04亿,--  ,--  ,KDJ死叉,12,6,3,-1.22,0.95,-2.31,-0.41,-3.23,0,20241114,2.17,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,0.76,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
517660,物联网沪港深ETF,,SHS物联网,天弘基金,20211025,--  ,1504.3,534.14,          0.43亿,517660,-0.77,--  ,26,0,0.898,-0.007,0.894,0.897,58849,3100,0,12.19,0.908,0.917,0.898,0.905,28.29,--  ,1.1,2.1,0.908,34508,24341,1.42,3000,3000,--  ,0.26,0,0,0,0,0,262.24,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.68,-2,-2.79,-3.02,0.34,17.85,0,--  ,--  ,--  ,         -0.00亿,--  ,--  ,高位回落,4,2,2,0.33,1.33,-0.77,0.33,-2.07,0,20241113,0.48,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.96,0,0,0.000㈣,0.94,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
517770,游戏传媒ETF,,SHS游戏传媒,浦银安盛基金,20211203,--  ,1318.48,355.39,          0.33亿,517770,0.54,--  ,213,0,0.937,0.005,0.932,0.938,37691,4,0.75,10.78,0.928,0.958,0.928,0.932,28.53,--  ,0.68,3.22,0.943,21213,16478,1.29,178,1,--  ,98.47,0.44,0.1,0.38,0,0,449.36,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.99,1,-1.79,-0.21,6.96,11.41,0,--  ,--  ,--  ,          0.00亿,--  ,--  ,-- -- ,12,2,11,-0.43,2.79,-0.43,1.18,-2.19,0.97,20241113,0.35,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,0.96,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
