code,name,流通市值,涨幅%,现价,买价,卖价,总量,现量,涨速%,换手%,量比,今开,最高,最低,总金额,2分钟涨%,细分行业,振幅%,涨跌,按盘价,昨收,冷静期,抛空额,抛空量,市值增减,资金流向,内外比,活跃度,笔均量,总市值,市盈(TTM),52周最高,52周最低,年初至今%,历史波动率%,每手,平衡价,平衡量,开盘%,最高%,最低%,均涨幅%,实体涨幅%,回头波%,攻击波%,现均差%,币种,财务更新,上市日期,H股(亿),总资产(亿),净资产(亿),营业收入(亿),净利润(亿),每股收益,每股净资,每股股息,股息率%,净益率%,权益比%
00683,嘉里建设,        228.73亿,1.81,15.76,--  ,,1781343,93000,-0.13,0.12,1.11,15.48,15.94,15.4,2812.85,-0.12,地产,3.49,0.28,15.76,15.48,--  ,606.66,384000,          4.06亿,-15.76,1,900,1979,        228.73亿,9.98,17.72,10.57,21.89,38.22,500,0,0,0,2.97,-0.52,2.01,1.81,-1.13,2.34,-0.2,HKD,20240630,19960805,14.51,2105.25,1048.63,50.4,7.88,0.54,72.25,1.35,8.57,0.75,49.81
06886,HTSC,        228.63亿,-5,13.3,--  ,,16047600,714600,0.15,0.93,0.85,13.98,14.06,13.26,21816.42,0,其他金融,5.71,-0.7,13.3,14,--  ,1357.92,995200,        -63.19亿,-26.6,1,3937,4076,       1200.63亿,6.86,21.3,7.626,44.19,120.54,200,0,0,-0.14,0.43,-5.29,-2.9,-4.86,-5.41,0.3,-2.1,HKD,20240930,20150601,17.19,8474.58,1855.55,314.24,125.21,1.475,22.79,0.64,4.78,6.75,21.9
01888,建滔积层板,        228.07亿,1.53,7.31,--  ,,4532500,78500,-0.54,0.15,0.7,7.26,7.5,7.26,3335.2,-0.67,工业工程,3.33,0.11,7.31,7.2,--  ,615.17,837000,          3.43亿,0,1,1806,2510,        228.07亿,18.8,9.38,4.44,10.42,60.33,500,0,0,0.83,4.17,0.83,2.21,0.69,-2.53,0.69,-0.68,HKD,20240630,20061207,31.2,246.65,152.32,86.38,7.28,0.233,4.88,0.16,2.19,4.78,61.75
01800,中国交通建设,        227.11亿,-0.96,5.14,--  ,,9825518,189000,0.39,0.22,0.53,5.19,5.22,5.1,5065.01,0.78,建筑,2.31,-0.05,5.14,5.19,--  ,117.25,227000,         -8.14亿,0,1,579,16970,        836.72亿,3.03,6.09,2.837,62.79,65.32,1000,0,0,0,0.58,-1.73,-0.67,-0.96,-1.53,0.78,-0.29,HKD,20240930,20061215,44.18,19023.32,3154.49,5366.36,162.74,1.042,21.49,0.32,6.28,5.16,16.58
00916,龙源电力,        221.30亿,2.3,6.67,--  ,,23768400,957000,-0.6,0.72,0.6,6.52,6.77,6.52,15923.12,-0.29,公用事业,3.83,0.15,6.67,6.52,--  ,2608.94,3895000,         12.54亿,0,1,3087,7700,        557.60亿,8.79,8.3,4.125,17.52,80.97,1000,0,0,0,3.83,0,2.75,2.3,-1.48,2.3,-0.44,HKD,20240930,20091210,33.18,2426.28,726.58,263.5,56.68,0.678,9.52,0.24,3.67,7.8,29.95
00371,北控水务集团,        219.02亿,0.46,2.18,--  ,,13134891,1200000,-0.91,0.13,1.08,2.17,2.23,2.17,2885.54,-0.45,公用事业,2.76,0.01,2.18,2.17,--  ,981.6,4464000,          1.00亿,-2.18,1,668,19663,        219.02亿,12.41,2.8,1.323,37.71,49.89,2000,0,0,0,2.76,0,1.24,0.46,-2.24,0.46,-0.78,HKD,20240630,19930419,100.47,1653.22,316.83,113.09,11.22,0.117,3.45,0.16,7.2,3.54,19.16
00257,光大环境,        218.08亿,-0.28,3.55,--  ,,8055000,265000,0,0.13,0.38,3.59,3.59,3.53,2864.56,-0.27,公用事业,1.69,-0.01,3.55,3.56,--  ,814.8,2289000,         -0.61亿,0,1,839,9601,        218.08亿,5.32,4.14,2.11,53.02,39.21,1000,0,0,0.84,0.84,-0.84,-0.11,-1.11,-1.11,0.57,-0.17,HKD,20240630,19970228,61.43,1894.53,500.08,156.12,24.54,0.4,8.14,0.22,6.2,4.91,26.4
02338,潍柴动力,        218.01亿,1.63,11.22,--  ,,17920100,2345000,-1.06,0.92,1.24,11.1,11.54,11.1,20344.3,-1.05,工业工程,3.99,0.18,11.22,11.04,--  ,1205.4,1061000,         15.71亿,-22.44,1,2439,7347,        979.12亿,8.04,16.771,10.194,-8.86,54.54,1000,0,0,0.54,4.53,0.54,2.84,1.08,-2.77,1.08,-1.2,HKD,20240930,20040311,19.43,3438.1,864.07,1619.54,84.01,1.076,10.98,0.73,6.49,9.72,25.13
00753,中国国航,        217.06亿,0.92,4.38,--  ,,18496428,204000,0,0.37,0.87,4.36,4.53,4.35,8208.44,0,旅游及消闲,4.15,0.04,4.38,4.34,--  ,947.5,2132000,          6.64亿,0,1,1437,12872,        726.80亿,--  ,5.62,2.87,-11.34,77.79,2000,0,0,0.46,4.38,0.23,2.26,0.46,-3.31,0.69,-1.34,HKD,20240930,20041215,49.56,3445.51,405.43,1281.5,13.62,0.1,2.71,0,0,3.36,11.77
01415,高伟电子,        216.97亿,-0.98,25.25,--  ,,2584000,22000,0.2,0.3,0.51,25.55,26.2,25,6632.44,0,工业工程,4.71,-0.25,25.25,25.5,--  ,290.17,113000,         -2.15亿,0,1,950,2720,        216.97亿,62.34,28.75,15.24,9.54,72.48,1000,0,0,0.2,2.75,-1.96,0.66,-1.17,-3.63,1,-1.64,HKD,20240630,20150331,8.59,10.13,4.23,5.86,0.16,0.148,3.85,0,0,3.79,41.79
09688,再鼎医药,        214.16亿,-3.15,21.5,--  ,,10974900,283600,-0.23,1.1,2.66,20.95,22.1,20.95,23726.6,0,药品及生科,5.18,-0.7,21.5,22.2,--  ,8956.22,4133300,         -6.97亿,0,1,4130,2657,        214.16亿,--  ,25.8,10.56,0,69.46,100,0,0,-5.63,-0.45,-5.63,-2.6,2.63,-2.71,2.63,-0.55,HKD,20240930,20200928,9.96,9.85,6.68,2.9,-1.75,-1.399,5.21,0,0,-26.27,67.76
06990,科伦博泰生物－Ｂ,        212.26亿,-2.48,161.5,--  ,,396411,2100,0.06,0.3,1.19,164.3,177.2,160.6,6594.2,-0.11,药品及生科,10.02,-4.1,161.5,165.6,--  ,1523.66,92300,         -9.14亿,-161.5,1,1668,238,        359.89亿,--  ,223.8,63.65,56.95,57.04,100,0,0,-0.79,7,-3.02,0.46,-1.7,-8.86,0.56,-2.93,HKD,20240630,20230711,1.31,38.35,32.09,13.83,3.1,1.545,15.78,0,0,9.67,83.69
01766,中国中车,        210.69亿,1.05,4.82,--  ,,14634929,453000,0,0.33,0.83,4.77,4.88,4.75,7063.79,-0.61,工业工程,2.73,0.05,4.82,4.77,--  ,1149.11,2372000,         14.35亿,-4.82,1,2099,6972,       1383.29亿,9.7,6.12,2.88,49.67,60.32,1000,0,0,0,2.31,-0.42,1.19,1.05,-1.23,1.47,-0.15,HKD,20240930,20080821,43.71,5015.01,1634.85,1525.83,72.45,0.277,6.32,0.22,4.56,4.43,32.6
06088,FIT HON TENG,        207.76亿,0,2.85,--  ,,46643052,255000,-0.7,0.64,0.62,2.89,3.03,2.83,13668.91,0,资讯科技,7.02,0,2.85,2.85,--  ,2054.37,7001000,          0.00亿,-2.85,1,3189,14626,        207.76亿,15.6,3.95,0.88,141.53,113.09,1000,0,0,1.4,6.32,-0.7,2.84,-1.38,-5.94,0.71,-2.84,HKD,20240630,20170713,72.9,49.63,23.83,20.67,0.33,0.036,2.55,0,0,1.36,48.01
00148,建滔集团,        205.04亿,-0.75,18.5,--  ,,790500,14500,-0.43,0.07,0.46,18.52,18.94,18.5,1472.73,-0.1,工业工程,2.36,-0.14,18.5,18.64,--  ,195.97,105000,         -1.55亿,0,1,593,1333,        205.04亿,9.4,23.7,13.32,0.98,68.55,500,0,0,-0.64,1.61,-0.75,-0.06,-0.11,-2.32,0,-0.69,HKD,20240630,19931008,11.08,998.08,601.58,204.15,15.07,1.36,54.28,1.02,5.51,2.5,60.27
06808,高鑫零售,        204.15亿,0.47,2.14,--  ,,6732000,68500,0.94,0.07,0.77,2.14,2.21,2.11,1447.16,0,主要零售商,4.69,0.01,2.14,2.13,--  ,126.73,589000,          0.95亿,0,1,534,12607,        204.15亿,--  ,2.39,0.91,55.07,63.37,500,0,0,0.47,3.76,-0.94,1.17,0,-3.17,1.42,-0.7,HKD,20240930,20110727,95.4,620.01,214.31,347.08,2.06,0.022,2.49,0.02,0.93,0.96,34.57
01066,威高股份,        202.15亿,-3.46,4.47,--  ,,9755510,443600,-0.45,0.22,1.13,4.64,4.68,4.45,4408.13,-0.21,医保及服务,4.97,-0.16,4.47,4.63,--  ,1390.37,3073200,         -7.31亿,0,1,1417,6885,        204.31亿,9.62,7.816,3.499,-39.64,48.71,400,0,0,0.22,1.08,-3.89,-2.38,-3.66,-4.49,0.45,-1.08,HKD,20240630,20100729,45.22,345.42,230.76,66.36,11.08,0.274,5.53,0.2,4.57,4.8,66.8
02359,药明康德,        195.67亿,0.1,50.55,--  ,,4038892,133400,0.1,1.04,0.46,50.5,52.25,50.1,20580.43,-0.09,药品及生科,4.26,0.05,50.55,50.5,--  ,2946.7,580200,          1.44亿,-202.2,1,3146,1284,       1459.88亿,14.26,97.813,27.5,-35.49,83.52,100,0,0,0,3.47,-0.79,0.92,0.1,-3.25,0.9,-0.82,HKD,20240930,20181213,3.87,742.38,551.74,277.02,65.33,2.495,21.01,1.09,2.15,11.84,74.32
01258,中国有色矿业,        194.32亿,1.22,4.98,--  ,,5061766,81000,0.2,0.13,0.3,4.99,5.1,4.93,2543.22,-0.39,一般金属,3.46,0.06,4.98,4.92,--  ,386.86,770000,          2.34亿,0,1,1075,4709,        194.32亿,8.01,8.838,4.118,1.67,61.22,1000,0,0,1.42,3.66,0.2,2.11,-0.2,-2.35,1.01,-0.89,HKD,20240630,20120629,39.02,41.86,20.7,20.1,2.19,0.449,4.14,0.23,4.66,10.59,49.44
00902,华能国际电力股份,        194.13亿,1.23,4.13,--  ,,20505100,2756000,0.24,0.44,0.53,4.08,4.18,4.08,8496.32,0.24,公用事业,2.45,0.05,4.13,4.08,--  ,2667.6,6442000,          7.85亿,0,1,855,23983,        648.33亿,9.16,5.73,3.55,5.37,42.01,2000,0,0,0,2.45,0,1.54,1.23,-1.2,1.23,-0.32,HKD,20240930,19980121,47,5649.02,1377.01,1843.96,104.13,0.588,9.73,0.22,5.34,7.56,24.38
02600,中国铝业,        194.04亿,1.03,4.92,--  ,,30553900,962000,-0.4,0.77,0.6,4.85,5.11,4.85,15218.69,-0.39,一般金属,5.34,0.05,4.92,4.87,--  ,3892.49,7802000,          8.58亿,0,1,3360,9093,        844.10亿,7.29,6.83,3.022,29.06,70.22,2000,0,0,-0.41,4.93,-0.41,2.28,1.44,-3.72,1.44,-1.25,HKD,20240930,20011212,39.44,2142.5,674.98,1737.78,90.17,0.582,4.36,0.09,1.78,13.36,31.5
00142,第一太平,        193.61亿,1.56,4.55,--  ,,4466000,154000,0,0.1,0.85,4.46,4.6,4.46,2035.16,0.22,食物饮品,3.13,0.07,4.55,4.48,--  ,349.74,768000,          2.98亿,0,1,497,8986,        193.61亿,5.73,4.72,2.595,58.81,35.95,2000,0,0,-0.45,2.68,-0.45,1.72,2.02,-1.09,2.02,-0.16,HKD,20240630,19880912,42.55,270.01,36.48,49.95,2.78,0.512,6.71,0.25,5.38,7.62,13.51
00880,澳博控股,        189.62亿,0,2.67,--  ,,5546493,276000,0,0.08,0.52,2.67,2.69,2.65,1480.31,0,旅游及消闲,1.5,0,2.67,2.67,--  ,293.43,1098000,          0.00亿,-2.67,1,463,11979,        189.62亿,--  ,3.29,2.15,8.1,47.59,1000,0,0,0,0.75,-0.75,-0.07,0,-0.74,0.75,0.07,HKD,20240630,20080716,71.02,483.28,137.67,138.01,-1.62,-0.023,1.94,0,0,-1.18,28.49
01776,广发证券,        188.90亿,-3.98,11.1,--  ,,6327400,96400,0.36,0.37,0.57,11.5,11.8,11.06,7198.83,0.36,其他金融,6.4,-0.46,11.1,11.56,--  ,339.15,298800,        -35.06亿,0,1,1986,3186,        845.94亿,9.54,16.39,5.9,24.72,110.28,200,0,0,-0.52,2.08,-4.33,-1.62,-3.48,-5.93,0.36,-2.36,HKD,20240930,20150410,17.02,7706.53,1427.89,191.37,67.64,0.887,20.78,0.44,3.97,4.74,18.53
06060,众安在线,        187.98亿,-0.6,13.24,--  ,,3924800,133700,-0.3,0.28,0.69,13.34,13.68,13.04,5228.51,0,保险,4.8,-0.08,13.24,13.32,--  ,740.95,555300,         -1.18亿,-26.48,1,2309,1700,        194.60亿,4.5,22,9.29,-25.78,100.64,100,0,0,0.15,2.7,-2.1,0.02,-0.75,-3.22,1.53,-0.62,HKD,20240630,20170928,14.2,430.37,202.4,3.46,0.55,0.044,15.09,0,0,0.27,47.03
01999,敏华控股,        186.91亿,-2.03,4.82,--  ,,11096000,268000,0.21,0.29,1.22,4.89,4.96,4.79,5372.12,0,家电及用品,3.46,-0.1,4.82,4.92,--  ,211.5,436400,         -3.88亿,0,1,4105,2703,        186.91亿,8.12,7.69,3.99,-7.31,73.22,400,0,0,-0.61,0.81,-2.64,-1.61,-1.43,-2.82,0.63,-0.43,HKD,20240331,20100409,38.78,198.08,120.83,184.11,23.02,0.591,3.12,0.3,6.22,19.05,61
06055,中烟香港,        186.06亿,6.53,26.9,--  ,,5542190,85000,0.37,0.8,1.88,25.4,26.9,25,14455.6,0.37,食物饮品,7.52,1.65,26.9,25.25,--  ,976.06,373000,         11.41亿,-53.8,1,1330,4167,        186.06亿,23.7,26.9,8.14,186.17,52.03,1000,0,0,0.59,6.53,-0.99,3.31,5.91,0,7.6,3.22,HKD,20240630,20190612,6.92,96.65,29.06,87.04,6.43,0.93,4.2,0.47,1.75,22.14,30.06
00867,康哲药业,        185.65亿,-1.04,7.61,--  ,,3294001,210000,-0.26,0.14,0.76,8.02,8.03,7.61,2539.49,-0.38,药品及生科,5.46,-0.08,7.61,7.69,--  ,440.87,571000,         -1.95亿,-7.61,1,1076,3061,        185.65亿,11.88,15.61,6.066,-44,40.79,1000,0,0,4.29,4.42,-1.04,0.26,-5.11,-5.23,0,-1.3,HKD,20240630,20100928,24.4,181.49,159.16,36.11,9.1,0.409,7.15,0.25,3.29,5.72,87.7
03933,联邦制药,        184.97亿,0.59,10.18,--  ,,4493964,68000,0,0.25,0.79,10.28,10.38,10,4589.28,0.2,药品及生科,3.75,0.06,10.18,10.12,--  ,1154.27,1132000,          1.09亿,0,1,486,9247,        184.97亿,5.74,11.74,5.905,59.19,43.68,2000,0,0,1.58,2.57,-1.19,0.87,-0.97,-1.93,1.8,-0.28,HKD,20240630,20070615,18.17,228.26,135.25,71.76,14.91,0.899,8.16,0.62,6.04,11.03,59.25
02228,QUANTUMPH-P,        182.62亿,-8.86,5.35,--  ,,64410500,362000,0,1.89,1.62,6.08,6.5,5.2,36189.42,0.75,药品及生科,22.15,-0.52,5.35,5.87,--  ,52.97,95000,        -17.75亿,0,1,7031,9161,        182.62亿,--  ,16.2,4.28,-0.74,105.71,1000,0,0,3.58,10.73,-11.41,-4.29,-12.01,-17.69,2.88,-4.57,HKD,20240630,20240613,34.14,44.63,41.16,1.03,-12.37,-1.863,1.32,0,0,-30.06,92.23
00017,新世界发展,        181.70亿,0.28,7.22,--  ,,7178873,574000,-0.14,0.29,0.81,7.2,7.37,7.18,5224.63,-0.27,地产,2.64,0.02,7.22,7.2,--  ,1779.4,2446000,          0.50亿,-21.66,1,1025,7004,        181.70亿,--  ,13.87,6.2,-39.43,45.33,1000,0,0,0,2.36,-0.28,1.08,0.28,-2.04,0.56,-0.81,HKD,20240630,19721123,25.17,4451.58,1798.32,463.97,-196.83,-7.73,71.46,2.09,28.95,-10.95,40.4
06099,招商证券,        179.71亿,-7.36,14.1,--  ,,33153800,640600,0.28,2.6,0.7,15.3,15.36,14.06,48445.85,-0.27,其他金融,8.54,-1.12,14.1,15.22,--  ,1969.07,1337000,        -97.40亿,0,1,5373,6170,       1226.21亿,11.54,26.05,5.183,134.88,187.22,200,0,0,0.53,0.92,-7.62,-3.99,-7.84,-8.2,0.28,-3.36,HKD,20240930,20161007,12.75,6667.61,1259.75,142.79,71.5,0.854,16.06,0.39,2.74,5.68,18.89
02096,先声药业,        178.90亿,-0.56,7.08,--  ,,17626000,86000,-0.14,0.7,1.33,7.1,7.14,6.53,12127.09,0,药品及生科,8.57,-0.04,7.08,7.12,--  ,1930.18,2813000,         -1.01亿,0,1,2214,7961,        178.90亿,--  ,7.63,4.764,8.02,65.41,1000,0,0,-0.28,0.28,-8.29,-3.37,-0.28,-0.84,8.42,2.81,HKD,20240630,20201027,25.27,117.13,69.09,31.14,4.57,0.197,2.98,0.18,2.48,6.61,58.98
02039,中集集团,        177.67亿,-0.35,5.75,--  ,,406460,6800,0,0.01,0.48,5.83,5.84,5.72,235.03,-0.16,工业工程,2.08,-0.02,5.75,5.77,--  ,22.74,39300,         -1.08亿,-11.5,1,262,1551,        310.07亿,15.89,8.406,4.436,15.56,59.71,100,0,0,1.04,1.21,-0.87,0.17,-1.37,-1.54,0.52,-0.52,HKD,20240930,20121219,30.9,1808.54,508.39,1289.71,18.28,0.372,10.45,0.02,0.42,3.6,28.11
02669,中海物业,        176.35亿,-2.72,5.37,--  ,,6285000,115000,-0.37,0.19,0.85,5.52,5.58,5.37,3418.46,-0.36,地产,3.8,-0.15,5.37,5.52,--  ,341.98,625000,         -4.93亿,0,1,749,8391,        176.35亿,11.28,7.19,3.72,-5.62,52.92,5000,0,0,0,1.09,-2.72,-1.47,-2.72,-3.76,0,-1.25,HKD,20240630,20151023,32.84,114.7,45.96,68.38,7.38,0.246,1.53,0.17,3.17,16.05,40.07
06098,碧桂园服务,        176.18亿,-0.94,5.27,--  ,,17389548,125000,-0.19,0.52,0.69,5.32,5.39,5.25,9220.11,-0.37,地产,2.63,-0.05,5.27,5.32,--  ,2237.4,4218000,         -1.67亿,-5.27,1,834,20851,        176.18亿,--  ,8.417,3.92,-18,75.08,1000,0,0,0,1.32,-1.32,-0.34,-0.94,-2.23,0.38,-0.6,HKD,20240630,20180619,33.43,710.11,366.14,210.46,14.4,0.472,12,0.32,6.14,3.93,51.56
06181,老铺黄金,        175.71亿,-0.05,185.4,--  ,,225200,900,-0.22,0.24,0.49,185.5,191.8,181.2,4192.16,0,纺织服饰,5.71,-0.1,185.4,185.5,--  ,235.62,12700,         -0.17亿,0,1,930,242,        312.15亿,24.23,232.2,60.95,187.44,69.1,100,0,0,0,3.4,-2.32,0.35,-0.05,-3.34,2.32,-0.4,HKD,20240630,20240628,0.95,38.41,28.97,35.2,5.88,4.503,19.24,0,0,20.29,75.43
00358,江西铜业股份,        174.27亿,0.96,12.56,--  ,,6142800,338000,-0.32,0.44,0.8,12.6,12.72,12.44,7738.5,-0.15,一般金属,2.25,0.12,12.56,12.44,--  ,1223.84,971000,          4.16亿,0,1,1641,3743,        434.92亿,5.73,18.441,9.291,20.99,52.56,1000,0,0,1.29,2.25,0,1.27,-0.32,-1.26,0.96,-0.31,HKD,20240930,19970612,13.87,2029.13,758.96,3963.65,49.84,1.597,24.31,0.66,5.25,6.57,37.4
09690,途虎－Ｗ,        173.95亿,2.42,23.25,--  ,,2376600,65800,-0.64,0.32,1.2,22.75,24.1,22.75,5633.72,-0.63,专业零售,5.95,0.55,23.25,22.7,--  ,711.81,300800,          4.49亿,0,1,2459,966,        189.74亿,2.48,35.15,9.01,-17.26,59.06,100,0,0,0.22,6.17,0.22,4.42,2.2,-3.53,2.2,-2,HKD,20240630,20230926,7.48,117.79,46.19,71.26,2.86,0.438,6.25,0,0,6.18,39.21
01359,中国信达,        169.60亿,-2.34,1.25,--  ,,204922000,1575000,0,1.51,0.44,1.29,1.31,1.23,25958.36,0,其他金融,6.25,-0.03,1.25,1.28,--  ,3199.05,25095000,        -11.45亿,0,1,4497,45569,        477.06亿,10.91,2.1,0.57,71.28,177.6,1000,0,0,0.78,2.34,-3.91,-1.02,-3.1,-4.58,1.63,-1.33,HKD,20240630,20131212,135.68,15837.95,1936.02,350.76,21.56,0.044,5.56,0.05,4.02,1.11,12.22
01833,平安好医生,        167.15亿,2.05,14.94,--  ,,90950576,1280000,0,8.13,5.39,16.82,18.3,14.72,142269.07,-0.26,医保及服务,24.45,0.3,14.94,14.64,--  ,19839.36,12982900,          3.36亿,-74.7,1,15566,5843,        167.15亿,--  ,19.4,8.95,-15.88,71.09,100,0,0,14.89,25,0.55,6.86,-11.18,-18.36,1.49,-4.82,HKD,20240630,20180504,11.19,161.95,133.79,20.93,0.57,0.055,13.1,0,0,0.42,82.61
00512,远大医药,        166.83亿,-0.84,4.7,--  ,,1580000,63500,0.21,0.04,0.41,4.7,4.8,4.67,748.98,-0.2,药品及生科,2.74,-0.04,4.7,4.74,--  ,222.25,470000,         -1.42亿,0,1,292,5411,        166.83亿,6.93,5.62,2.91,22.72,45.41,500,0,0,-0.84,1.27,-1.48,0.04,0,-2.08,0.64,-0.89,HKD,20240630,19951219,35.5,249.02,157.18,60.47,15.58,0.444,4.43,0.26,5.53,9.91,63.12
00390,中国中铁,        161.14亿,0.52,3.83,--  ,,17640764,1081000,-0.26,0.42,0.55,3.81,3.89,3.81,6789.84,-0.25,建筑,2.1,0.02,3.83,3.81,--  ,1163.25,3021000,          4.95亿,-7.66,1,1307,13497,        947.95亿,2.82,5.12,2.83,17.85,84.8,1000,0,0,0,2.1,0,1.02,0.52,-1.54,0.52,-0.5,HKD,20240930,20071207,42.07,21282.58,3519.04,8184.79,205.7,0.869,15.77,0.23,6.01,5.85,16.53
02611,国泰君安,        160.90亿,-4.62,11.56,--  ,,9333000,138400,-0.34,0.67,0.88,11.92,12.18,11.54,11046.12,-0.51,其他金融,5.28,-0.56,11.56,12.12,--  ,--  ,--  ,        -49.86亿,0,1,1631,5722,       1029.27亿,8.95,18,6.966,41.21,136.48,200,0,0,-1.65,0.5,-4.79,-2.37,-3.02,-5.09,0.17,-2.25,HKD,20240930,20170411,13.92,9319.48,1664.8,290.01,95.23,1.12,20.73,0.6,5.22,5.72,17.86
01199,中远海运港口,        157.54亿,1.9,4.29,--  ,,5538728,158000,0,0.15,1.41,4.26,4.36,4.24,2381.26,0.23,工用运输,2.85,0.08,4.29,4.21,--  ,462.19,1074000,          2.94亿,-8.58,1,684,8098,        157.54亿,6.49,5.918,3.773,-20.01,30.78,2000,0,0,1.19,3.56,0.71,2.16,0.7,-1.61,1.18,-0.26,HKD,20240930,19941219,36.72,121.88,59.83,11.09,2.21,0.476,12.66,0.28,6.46,3.69,49.09
00425,敏实集团,        157.53亿,-0.15,13.64,--  ,,4090426,152000,0,0.35,0.7,13.8,14.22,13.6,5639.39,0.15,汽车,4.54,-0.02,13.64,13.66,--  ,685.26,494000,         -0.23亿,-27.28,1,1247,3280,        157.53亿,6.82,18.94,9.6,-13.56,54.37,2000,0,0,1.02,4.1,-0.44,0.94,-1.16,-4.08,0.29,-1.08,HKD,20240630,20051201,11.55,385.77,193.47,110.9,10.68,1.017,18.24,0,0,5.52,50.15
02550,宜搜科技,        157.07亿,0,47.75,--  ,,948500,500,0.1,0.29,1.04,47.3,48.75,47.25,4542.12,0,媒体及娱乐,3.14,0,47.75,47.75,--  ,14.32,3000,          0.00亿,0,1,605,1568,        157.07亿,2117.47,67.25,8.5,461.76,226.81,500,0,0,-0.94,2.09,-1.05,0.29,0.95,-2.05,1.06,-0.29,HKD,20240630,20240607,3.29,6.31,4.55,2.78,0.03,0.012,1.51,0,0,0.74,72.07
01055,中国南方航空股份,        154.18亿,2.47,3.32,--  ,,15673924,214000,0,0.34,0.79,3.24,3.39,3.22,5220.82,0.3,旅游及消闲,5.25,0.08,3.32,3.24,--  ,381.07,1144000,         14.50亿,0,1,1009,15534,        601.61亿,--  ,4.02,2.36,0.3,74.41,2000,0,0,0,4.63,-0.62,2.81,2.47,-2.06,3.11,-0.34,HKD,20240930,19970731,46.44,3159.52,386.77,1346.61,19.65,0.122,2.37,0,0,5.08,12.24
03898,时代电气,        153.57亿,1.07,28.3,--  ,,1740468,85000,-0.35,0.32,0.51,28.15,28.9,27.85,4955.3,-0.34,工业工程,3.75,0.3,28.3,28,--  ,611.46,214000,          4.23亿,0,1,1381,1260,        399.47亿,10.08,40,17.245,31.97,63.12,100,0,0,0.54,3.21,-0.54,1.65,0.53,-2.08,1.62,-0.57,HKD,20240930,20061220,5.43,632.2,405.41,162.56,25.01,1.963,31.85,0.86,3.02,6.17,64.13
00354,中国软件国际,        153.54亿,-1.23,5.62,--  ,,24872000,298000,-0.53,0.91,0.48,5.69,5.77,5.58,14092.43,-0.17,软件服务,3.34,-0.07,5.62,5.69,--  ,1257.22,2212000,         -1.91亿,0,1,2228,11163,        153.54亿,21.34,9.32,3.38,-4.89,131.47,2000,0,0,0,1.41,-1.93,-0.42,-1.23,-2.6,0.72,-0.81,HKD,20240630,20081229,27.32,172.07,113.8,79.26,2.86,0.12,4.44,0.08,1.44,2.51,66.13
00152,深圳国际,        152.77亿,0.96,6.34,--  ,,2926647,216000,0.48,0.12,0.86,6.4,6.46,6.24,1859.42,0.16,工用运输,3.5,0.06,6.34,6.28,--  ,649.39,1023500,          1.45亿,-6.34,1,586,4994,        152.77亿,6.2,7.73,5.01,2.59,43.07,500,0,0,1.91,2.87,-0.64,1.16,-0.94,-1.86,1.6,-0.21,HKD,20240630,19720925,24.1,1276.67,301.11,66.1,6.53,0.27,12.5,0.4,6.31,2.17,23.59
00631,三一国际,        152.34亿,-0.21,4.74,--  ,,2959000,42000,-0.21,0.09,0.63,4.74,4.78,4.65,1396.59,0,工业工程,2.74,-0.01,4.74,4.75,--  ,371.39,785000,         -0.32亿,0,1,886,3340,        152.34亿,7.79,9.26,3.79,-35.6,48.85,1000,0,0,-0.21,0.63,-2.11,-0.61,0,-0.84,1.94,0.4,HKD,20240630,20091125,32.14,381.9,120.59,107.56,10.33,0.34,4.14,0.19,4.01,8.56,31.58
06110,滔搏,        151.93亿,0.41,2.45,--  ,,10300000,646000,0,0.17,0.45,2.46,2.5,2.42,2533.44,0,专业零售,3.28,0.01,2.45,2.44,--  ,468.71,1905000,          0.62亿,0,1,1517,6790,        151.93亿,7.85,6.578,2.11,-58.24,69.66,1000,0,0,0.82,2.46,-0.82,0.82,-0.41,-2,1.24,-0.41,HKD,20240831,20191010,62.01,149.16,95.05,130.55,8.74,0.154,1.68,0.38,15.58,9.19,63.72
01797,东方甄选,        150.74亿,-0.82,14.56,--  ,,8291000,168000,0,0.8,0.57,14.72,14.96,14.38,12154.04,0.14,媒体及娱乐,3.95,-0.12,14.56,14.68,--  ,322.83,220000,         -1.24亿,0,1,2612,3174,        150.74亿,7.97,34.35,8.92,-47.63,88.76,500,0,0,0.27,1.91,-2.04,-0.14,-1.09,-2.67,1.25,-0.67,HKD,20240531,20190328,10.35,65.42,49.69,65.26,17.2,1.848,5.3,0,0,34.6,75.96
00763,中兴通讯,        148.83亿,-1.75,19.7,--  ,,15980745,284600,0.2,2.12,0.46,20.05,20.35,19.64,31941.18,0.1,资讯科技,3.54,-0.35,19.7,20.05,--  ,1189.44,593600,        -16.74亿,-19.7,1,3733,4281,        942.35亿,8.96,28.3,12.572,18.02,105.5,200,0,0,0,1.5,-2.04,-0.31,-1.75,-3.19,0.31,-1.44,HKD,20240930,20041209,7.56,1996.94,723.16,900.45,79.06,1.83,16.76,0.75,3.8,10.93,36.21
